id,name,fullname,type,is_category,internal_type,external
9652,016-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.016-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9653,SEC-015-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.015-NEXT-SECTION.SEC-015-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9654,015-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.015-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9655,SEC-014-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.014-NEXT-SECTION.SEC-014-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9656,014-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.014-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9657,SEC-013-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.013-NEXT-SECTION.SEC-013-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9658,013-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.013-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9659,SEC-012-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.012-NEXT-SECTION.SEC-012-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9660,012-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.012-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9661,SEC-011-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.011-NEXT-SECTION.SEC-011-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9662,011-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.011-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9663,SEC-010-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.010-NEXT-SECTION.SEC-010-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9664,010-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.010-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9665,SEC-009-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.009-NEXT-SECTION.SEC-009-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9666,009-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.009-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9667,SEC-008-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.008-NEXT-SECTION.SEC-008-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9668,008-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.008-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9669,SEC-007-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.007-NEXT-SECTION.SEC-007-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9670,007-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.007-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9671,SEC-006-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.006-NEXT-SECTION.SEC-006-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9672,006-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.006-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9673,SEC-005-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.005-NEXT-SECTION.SEC-005-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9674,005-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.005-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9675,SEC-004-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.004-NEXT-SECTION.SEC-004-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9676,004-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.004-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9677,SEC-003-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.003-NEXT-SECTION.SEC-003-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9678,003-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.003-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9679,SEC-002-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.002-NEXT-SECTION.SEC-002-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9680,002-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.002-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9681,001-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.001-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9682,000-MAIN-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.000-MAIN-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9683,DBDCOMP1,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.DBDCOMP1,Cobol File Link,Cobol File Link,CAST_COBOL_SavedFileDescription,1
9684,200-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV007.200-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9685,200-CALC-JULIAN-MONTH,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV007.200-CALC-JULIAN-MONTH,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9686,100-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV007.100-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9687,100-CALC-LEAP-DAYS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV007.100-CALC-LEAP-DAYS,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9688,COBDATE-END,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV007.COBDATE-END,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9689,<BEGINNING-OF-PROCEDURE-DIVISION>,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV007.<BEGINNING-OF-PROCEDURE-DIVISION>,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9690,SEC-100-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.100-NEXT-SECTION.SEC-100-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9691,120-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.100-NEXT-SECTION.120-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9692,120-PRINTDEPT-MODULE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.100-NEXT-SECTION.120-PRINTDEPT-MODULE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9693,110-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.100-NEXT-SECTION.110-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9694,110-MAIN-MODULE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.100-NEXT-SECTION.110-MAIN-MODULE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9695,100-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.100-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9696,SEC-099-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.099-NEXT-SECTION.SEC-099-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9697,099-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.099-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9698,SEC-098-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.098-NEXT-SECTION.SEC-098-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9699,098-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.098-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9700,SEC-097-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.097-NEXT-SECTION.SEC-097-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9701,097-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.097-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9702,SEC-096-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.096-NEXT-SECTION.SEC-096-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9703,096-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.096-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9704,SEC-095-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.095-NEXT-SECTION.SEC-095-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9705,095-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.095-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9706,SEC-094-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.094-NEXT-SECTION.SEC-094-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9707,094-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.094-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9708,SEC-093-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.093-NEXT-SECTION.SEC-093-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9709,093-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.093-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9710,SEC-092-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.092-NEXT-SECTION.SEC-092-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9711,092-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.092-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9712,SEC-091-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.091-NEXT-SECTION.SEC-091-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9713,091-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.091-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9714,SEC-090-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.090-NEXT-SECTION.SEC-090-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9715,090-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.090-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9716,SEC-089-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.089-NEXT-SECTION.SEC-089-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9717,089-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.089-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9718,SEC-088-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.088-NEXT-SECTION.SEC-088-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9719,088-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.088-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9720,SEC-087-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.087-NEXT-SECTION.SEC-087-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9721,087-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.087-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9722,SEC-086-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.086-NEXT-SECTION.SEC-086-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9723,086-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.086-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9724,SEC-085-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.085-NEXT-SECTION.SEC-085-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9725,085-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.085-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9726,SEC-084-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.084-NEXT-SECTION.SEC-084-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9727,084-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.084-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9728,SEC-083-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.083-NEXT-SECTION.SEC-083-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9729,083-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.083-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9730,SEC-082-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.082-NEXT-SECTION.SEC-082-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9731,082-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.082-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9732,SEC-081-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.081-NEXT-SECTION.SEC-081-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9733,081-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.081-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9734,SEC-080-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.080-NEXT-SECTION.SEC-080-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9735,080-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.080-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9736,SEC-079-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.079-NEXT-SECTION.SEC-079-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9737,079-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.079-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9738,SEC-078-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.078-NEXT-SECTION.SEC-078-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9739,078-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.078-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9740,SEC-077-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.077-NEXT-SECTION.SEC-077-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9741,077-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.077-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9742,SEC-076-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.076-NEXT-SECTION.SEC-076-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9743,076-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.076-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9744,SEC-075-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.075-NEXT-SECTION.SEC-075-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9745,075-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.075-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9746,SEC-074-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.074-NEXT-SECTION.SEC-074-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9747,074-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.074-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9748,SEC-073-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.073-NEXT-SECTION.SEC-073-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9749,073-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.073-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9750,SEC-072-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.072-NEXT-SECTION.SEC-072-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9751,072-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.072-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
9752,SEC-071-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.071-NEXT-SECTION.SEC-071-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
9753,071-NEXT-SECTION,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBSV006.071-NEXT-SECTION,Cobol Section,Cobol Program,CAST_COBOL_SavedSection,1
